id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7989636,Top floor unit-priv. bath & parking,5471226,Lindy,,Nob Hill,37.79616578501585,-122.4123603861482,Private room,105,1,1,2015-08-25,1,1,120
4286316,Eduardian Chic in Historic Nob Hill,11970184,Lauren,,Nob Hill,37.789737989895094,-122.41532277161741,Entire home/apt,375,1,5,2015-07-19,0.75,1,359
7360388,1 Bed Apt - BEST LOCATION,21141439,Tobias,,Nob Hill,37.79110418293827,-122.41100556598933,Entire home/apt,189,4,5,2015-08-16,3.75,1,43
7206405,Perfect Nob Hill Studio!,1995933,Brian,,Nob Hill,37.79443649524687,-122.4122789441791,Entire home/apt,175,2,4,2015-08-17,3.24,2,321
4226825,Word-Class Views & Your Own Patio!,21936134,David,,Nob Hill,37.79531700941888,-122.41222860667744,Entire home/apt,225,2,25,2015-08-28,2.32,1,320
4857370,Charming Studio in Nob Hill,7373648,Chris,,Nob Hill,37.79056584974082,-122.41819734570625,Entire home/apt,149,1,14,2015-08-02,1.82,1,3
2546845,Cozy studio on Nob Hill,6708445,Brooke,,Nob Hill,37.79239422189119,-122.41739113256007,Entire home/apt,150,3,39,2015-08-10,2.29,1,169
7562345,"Amazing Location, epic spot!!!",12940234,Roy,,Nob Hill,37.793464023208415,-122.42094663550596,Private room,159,2,1,2015-08-12,1,1,76
8153369,2 Bedroom apartment for Rent,4981102,Michael,,Nob Hill,37.794589807726084,-122.41387774077758,Entire home/apt,131,3,0,,,1,22
2554923,Spacious & Comfy Nob Hill Apartment,7513022,Christopher,,Nob Hill,37.791036709191474,-122.41524915426582,Entire home/apt,171,2,5,2015-02-22,0.34,1,136
2642722,cozy studio in lower nob hill,2232337,Sharon,,Nob Hill,37.794555909602984,-122.41506613777794,Entire home/apt,139,3,43,2015-08-21,2.65,1,315
3205929,Convenient Downtown Apartment,293891,Alicia,,Nob Hill,37.79084233510791,-122.41551487297856,Entire home/apt,175,2,12,2015-08-31,1.12,1,15
2544937,Stunning Two Bedroom Condo ,1183660,Ross,,Nob Hill,37.79251482565394,-122.41310511305535,Entire home/apt,500,2,4,2015-06-01,0.25,1,171
1896736,awesome fancy,9619661,Dan,,Nob Hill,37.79402533718771,-122.41285545520556,Entire home/apt,135,2,1,2015-08-07,1,1,139
5729018,Nob Hill One Bedroom Flat,4106045,Emily,,Nob Hill,37.79089353377296,-122.41372538135333,Entire home/apt,150,3,3,2015-08-02,0.70,1,140
4686423,Sweet Garden Apartment In Nob Hill,219828,Lisa,,Nob Hill,37.79236795465576,-122.4136164342779,Entire home/apt,264,3,18,2015-08-14,3.25,4,335
447943,5-Star Nob Hill Bright Heart of SF,1873488,Arman,,Nob Hill,37.79109319772119,-122.41660205047923,Private room,97,2,28,2015-08-10,0.81,1,0
1377041,Lovely Nob Hill building  sleeps 8,219828,Lisa,,Nob Hill,37.792216404033965,-122.41183965987025,Entire home/apt,700,2,3,2015-06-29,0.69,4,276
7930685,Jewel Box on Nob Hill,1518689,Abby,,Nob Hill,37.79466475458432,-122.41151660858505,Entire home/apt,500,3,0,,,1,360
1278848,Sunny Nob Hill 1 br (entire apt),6959333,Amanda,,Nob Hill,37.790745149035075,-122.41533401641193,Entire home/apt,170,3,16,2015-08-07,0.62,1,82
4887117,Russian hill home with great views!,4335351,Elissa,,Nob Hill,37.79439044001433,-122.41712038149389,Entire home/apt,345,2,20,2015-08-10,2.74,1,49
7252014,Russian Hill❤your SF home,7940322,Bb,,Nob Hill,37.79168681483228,-122.418565981834,Entire home/apt,220,2,0,,,2,313
2664560,Charming Sun Filled Studio,1970611,Denise,,Nob Hill,37.791256023256544,-122.41589927704588,Entire home/apt,185,2,4,2015-08-13,2.40,1,331
3019643,Sunny Artist Room in Nob Hill,7227976,Roxanne,,Nob Hill,37.7942024291636,-122.42019610337475,Private room,95,3,1,2014-06-11,0.07,1,14
4401445,Spectacular Nob Hill Penthouse! ,22847734,Paul,,Nob Hill,37.792551577126474,-122.41290168479037,Entire home/apt,2400,2,6,2015-05-17,0.74,1,8
2104437,"LARGE room, BEST views + ROOF DECK!",2682061,Jose,,Nob Hill,37.79549706543274,-122.41105811304496,Private room,179,1,18,2015-08-18,4.06,4,292
10842,Nob Hill Studio,38836,Bernat,,Nob Hill,37.79145662618004,-122.41580626176965,Entire home/apt,176,3,4,2015-03-29,0.12,32,51
1937363,Penthouse Suite w/ Private Deck,10023817,David,,Nob Hill,37.79430738097293,-122.4161489304013,Private room,149,2,6,2015-01-15,0.32,1,304
539199,Large studio in the ♥ of the city!,2593386,Matt,,Nob Hill,37.793428451001425,-122.41029855367911,Entire home/apt,200,2,36,2015-08-17,3.03,1,293
6732469,Sunny Historic Walk-up,1732753,Jim,,Nob Hill,37.79129773878212,-122.41517339955251,Private room,75,10,1,2015-06-22,0.41,1,61
3821508,Union Square High-Rise with a View!,18776658,Alex & Liza,,Nob Hill,37.78972932494669,-122.41250271184019,Shared room,159,2,16,2015-07-02,1.24,2,0
3030931,Rooftop Studio In Nob Hill,12844312,Corey,,Nob Hill,37.79320790883718,-122.41300739821955,Entire home/apt,250,2,50,2015-08-08,3.45,1,309
1627259,BEST views + reviews! 5/5 * * * * *,2682061,Jose,,Nob Hill,37.79672798583555,-122.41190632319054,Private room,219,1,26,2015-07-19,1.45,4,352
4476536,Beautiful Room w/ View of GG Bridge,23226015,Leah,,Nob Hill,37.79282071204412,-122.4181389350503,Private room,125,1,2,2015-05-17,0.46,1,278
4716426,Newly Remodeled Condo in Nob Hill,22773566,Amani,,Nob Hill,37.79506118882568,-122.41450176979923,Entire home/apt,240,1,41,2015-08-29,4.57,1,309
5497828,Special offer apt in Union Square,28514687,Zeudy,,Nob Hill,37.790226158543106,-122.40884310767203,Entire home/apt,150,1,6,2015-08-19,0.99,2,325
2585920,Cozy Room in Nob Hill /Union Square,13096203,Janki,,Nob Hill,37.790488096488986,-122.41491338016588,Private room,150,3,9,2015-08-15,0.53,1,250
8117549,"Cute, Convenient, & Clean SF Studio",42864650,Gabrielle,,Nob Hill,37.7898827378988,-122.42034946108896,Entire home/apt,211,2,0,,,1,2
1351783,Private Room and Breakfast Nook,7335923,Allen,,Outer Sunset,37.75730064747355,-122.48483124091213,Private room,75,1,31,2015-05-29,1.27,1,306
7885495,Cozy OuterSunset Cottage Pr Room/BR,11280802,Bill,,Outer Sunset,37.75230296483524,-122.50235881676363,Private room,89,1,3,2015-08-27,3,1,353
2975793,"Private In-Law, close to GG park",3463710,John,,Outer Sunset,37.76033572324399,-122.48268688711029,Entire home/apt,109,2,17,2015-08-17,1.26,1,40
3112427,Star Studio in the Outer Sunset,15816020,Christina & Matthew,,Outer Sunset,37.759272389087315,-122.50469288585819,Entire home/apt,125,1,40,2015-08-25,2.83,1,302
982298,Amazing Beachfront House (4BR),5380962,George,,Outer Sunset,37.749842687662586,-122.50852114209692,Entire home/apt,495,2,33,2015-05-29,1.18,1,329
1142101,"Spacious, 3 bedroom Beach House, SF",5300981,Christine,,Outer Sunset,37.75726938479707,-122.50099397354273,Entire home/apt,250,7,3,2014-08-09,0.22,1,130
3783895,3BR BEACH OASIS w/ PARKING,117610,,,Outer Sunset,37.75328334020713,-122.5062469364908,Entire home/apt,215,30,68,2015-08-07,5.23,1,350
1993767,Golden Gate Park Haven,9896492,Maria AKA Cida,,Outer Sunset,37.763106438749844,-122.48370486135573,Private room,95,1,14,2014-12-09,0.80,1,244
4287481,"Spacious, Legal, Excellent Location",357468,Rumesha,,Outer Sunset,37.7629528056997,-122.48324337981244,Entire home/apt,125,2,62,2015-08-25,6.04,1,286
2747383,Beach House 2BD 2 Bath,12449463,Brian,,Outer Sunset,37.75966253558158,-122.50849597730638,Entire home/apt,295,2,33,2015-08-30,1.97,1,341
4520661,Small Room near Beach for 2,5215966,Melissa,,Outer Sunset,37.75591087795885,-122.49405127204905,Private room,69,1,11,2015-08-19,6.11,7,339
6421172,Private Room Near Golden Gate Park,21219179,Jessica,,Outer Sunset,37.750973067089575,-122.48639855850888,Private room,90,1,3,2015-08-30,0.84,1,340
4419778, Close to ocean/Golden Gate Park,22942772,Aviv,,Outer Sunset,37.760448886902346,-122.4928393156531,Private room,75,1,0,,,1,286
7205009,"Large room, nice house, hot tub",25361970,Alan,,Outer Sunset,37.76209164054184,-122.480244192009,Private room,100,5,2,2015-08-07,1.58,1,28
6055808,Penthouse with Panoramic Ocean View,31428535,Tatiana,,Outer Sunset,37.752628384954455,-122.49761652452393,Entire home/apt,165,3,2,2015-06-12,0.59,1,251
1337098,1bed @ Beach & GG Park,875149,Laura,,Outer Sunset,37.761497057033786,-122.5037349869721,Entire home/apt,146,2,84,2015-08-20,3.32,1,301
4023930,Garden view Room in Sunset,20860681,Candy,,Outer Sunset,37.746744201774206,-122.48933508984905,Private room,99,1,41,2015-08-27,3.42,3,50
8153250,S P A C I O U S B E A C H H O U S E,12277155,Luke,,Outer Sunset,37.754592445890836,-122.49814078173945,Entire home/apt,141,2,0,,,1,244
1500056,LIVE Ocean Beach Golden Gate Park,8016076,Rob,,Outer Sunset,37.75487399632468,-122.50721957659773,Private room,99,2,34,2015-08-19,2.68,1,343
7108798,Private Master Bedroom w/Patio,37196394,Michael,,Outer Sunset,37.75488119074268,-122.48017611984265,Private room,54,1,1,2015-07-28,0.81,1,37
2980184,At Home in the Sunset,699508,,,Outer Sunset,37.75173631289873,-122.47723423567737,Entire home/apt,5000,30,2,2015-03-25,0.18,1,305
7967799,Room in Sunset Home With Ocean View,39773513,Scott,,Outer Sunset,37.74808633012691,-122.48865073562519,Private room,100,2,0,,,2,357
1615158,Priv bed/bath -shared hous by beach,8597535,Laura,,Outer Sunset,37.75578277649338,-122.49834098173838,Private room,115,3,23,2015-08-10,0.96,1,333
2513786,Chill Room in Beautiful House,2402725,Hilary,,Outer Sunset,37.764416712974956,-122.48794857222902,Private room,120,1,0,,,1,9
1301267,Beautiful place by the water in SF,7075139,Mamaelena,,Outer Sunset,37.75368534797257,-122.50717174181415,Private room,90,1,1,2015-08-10,1,1,335
1104524,Peaceful Beach House,3120119,Kathleen,,Outer Sunset,37.75034045510696,-122.50416078850873,Entire home/apt,240,2,9,2015-05-04,0.40,1,242
3100417,Cozy Updated 3BR w/Parking Space,11758720,Rocky,,Outer Sunset,37.7625890613313,-122.48020569283362,Entire home/apt,350,3,32,2015-08-22,2.30,2,52
1036276,Private Furnished BR/WiFi/Laundry,250861,Belinda,,Outer Sunset,37.74878922709667,-122.48613674919069,Private room,79,6,10,2015-06-29,0.35,8,355
3923169,Ocean Beach private room,20322879,Bill & Stacy,,Outer Sunset,37.75911667121072,-122.50901163991372,Private room,110,1,26,2015-08-19,2.41,1,334
6934867,SF Home by Beach and Golden Gate,25943995,Dan,,Outer Sunset,37.756338470530935,-122.50364822453592,Entire home/apt,520,1,0,,,3,307
1725853,Modern Luxury Private SanFran Casa,9095946,Lina & Alex,,Outer Sunset,37.747327851612425,-122.4895150244504,Entire home/apt,124,2,142,2015-08-27,6.10,1,284
7665146,Sharing a small room on upperbunk,5215966,Melissa,,Outer Sunset,37.7562393424624,-122.49275226722276,Shared room,45,1,0,,,7,336
7403226,Great Bedroom with private bathroom,15177159,Lucas,,Outer Sunset,37.752794566456416,-122.49972773550861,Private room,140,1,2,2015-08-13,2,2,343
1267701,Beautiful Artist's House for Four,6900389,Joya,,Outer Sunset,37.75695737012436,-122.4854925785499,Entire home/apt,215,7,4,2015-06-11,0.29,1,11
251792,3 BR Relaxing Family-Friendly Home,1320750,Nilesh,,Outer Sunset,37.754971851937796,-122.4895632660596,Entire home/apt,395,2,3,2013-08-13,0.07,1,113
6117147,cozy 2 room in-law w/garden views,6872494,Diane,,Outer Sunset,37.7531846280223,-122.50099142141826,Private room,140,2,7,2015-08-17,2.76,1,324
5785980,Large Private room near GG Park,26606416,Berto,,Outer Sunset,37.764631613411424,-122.48226294427333,Private room,95,1,26,2015-08-28,6.55,2,332
1984709,Historic Apartment in the Sunset,10240163,Robby And Nona,,Outer Sunset,37.76260874337392,-122.50146238553286,Entire home/apt,155,1,130,2015-08-30,6.26,1,319
4841923,Elegant 3 Bedrooms Single House ,23591053,Christine,,Outer Sunset,37.75603662220524,-122.49438947656488,Entire home/apt,328,3,3,2015-08-07,0.39,1,302
4243837,Beach Cottage,21915488,Mary,,Outer Sunset,37.75698810064139,-122.50765795521117,Entire home/apt,225,3,12,2015-08-10,1.12,1,302
7037159,The Gazelle Palace @ Ocean Beach,12863199,Caroline,,Outer Sunset,37.75561399558144,-122.50929014395139,Entire home/apt,155,3,2,2015-08-14,1.25,1,348
1218290,HackerHome - Sunset: bunk 3,43806,,,Outer Sunset,37.75518166344967,-122.50241724174703,Shared room,50,30,17,2015-06-01,0.64,1,340
1164523,HackerHome - SF Hacker Passport,43806,,,Outer Sunset,37.754303873454184,-122.50173330215566,Shared room,60,30,16,2015-08-08,0.63,1,339
278592,SF Sunset Family Home with Garage,99264,Madalienne,,Outer Sunset,37.75912203701322,-122.47788371448097,Entire home/apt,350,2,0,,,1,243
8018902,Private room with a closet,810374,Georgy,,Outer Sunset,37.746664418402396,-122.50255989186262,Private room,100,1,0,,,2,43
4013746,Deluxe Garden Studio,93238,Sue And Chuck,,Outer Sunset,37.750853665952526,-122.47896134638863,Entire home/apt,145,2,54,2015-08-23,4.67,1,56
7514053,"SF,Golden Gate Park, and Wine-BunkD",4581592,Erik,,Outer Sunset,37.760191436176264,-122.50533584492798,Shared room,43,3,2,2015-08-12,1.87,17,365
1033754,Sunset home near beach and park,5689322,Jennifer & Eric,,Outer Sunset,37.75974516753144,-122.50543778296071,Entire home/apt,250,1,66,2015-08-14,2.26,1,122
6934874,Beautiful SF Getaway w/ Ocean Views,25943995,Dan,,Outer Sunset,37.75733879534301,-122.501944376441,Entire home/apt,299,1,1,2015-07-13,0.58,3,345
7916745,Cozy Living room at the 711 house,19856856,Alexa,,Outer Sunset,37.759733524117486,-122.50551290493375,Shared room,40,1,0,,,1,317
1130826,House in the Outside Lands,6204105,Heather And Wendy,,Outer Sunset,37.753851583109224,-122.50309783878485,Entire home/apt,230,2,66,2015-08-16,2.40,1,181
6732755,EASY Ocean Beach + Golden Gate Park,1421509,Matthew,,Outer Sunset,37.75355169762324,-122.50847443768251,Shared room,85,2,13,2015-08-24,4.87,5,353
1164939,HackerHome - Sunset: private rm,43806,,,Outer Sunset,37.75430447971026,-122.50217792166106,Private room,99,30,15,2015-05-12,0.57,1,365
3292643,Beach front home with ocean views,12268016,Michelle,,Outer Sunset,37.75704440037379,-122.50818307803273,Entire home/apt,275,3,2,2015-08-11,0.68,1,270
1980028,"Big Flat w/ Kitchen, Yard, & Sauna!",4582677,Felix,,Outer Sunset,37.7464249825936,-122.49005927893683,Entire home/apt,139,1,118,2015-08-19,5.97,4,339
3257886,Golden Gate Park & Beach Getaway!,15336469,Kathy,,Outer Sunset,37.75464689746729,-122.49186681725688,Entire home/apt,130,1,82,2015-08-15,5.66,1,211
7584289,Master Bedroom with ocean views,39773513,Scott,,Outer Sunset,37.74650133691239,-122.48869953909576,Private room,120,2,1,2015-08-16,1,2,354
7451648,Bright room in Ocean front home,1510937,France,,Outer Sunset,37.759970348384776,-122.50866311387433,Private room,125,2,4,2015-08-11,3.08,1,32
7843913,Surfer Dream 1 Block from Ocean,291880,Chris,,Outer Sunset,37.76056289567519,-122.50732611107861,Shared room,70,1,5,2015-09-01,5,1,69
274334,Newly remodeled clean/private bath,1434669,,,Outer Sunset,37.75345980283525,-122.50358489575856,Private room,71,30,38,2015-08-17,0.85,1,218
6494663,Comfy suite with private bath for 4,33948993,Paul,,Outer Sunset,37.749500109281854,-122.49164280637169,Private room,80,2,25,2015-08-27,8.33,3,52
7750327,Bright private bedroom in home 1,768007,Kristina,,Outer Sunset,37.76007302851169,-122.49508440384713,Private room,77,2,1,2015-08-09,1,4,109
4959980,"New comfy 2 BR, walk to GG park",25419840,Tali,,Outer Sunset,37.756127979741514,-122.48455823183728,Entire home/apt,197,1,33,2015-08-31,4.38,3,243
1978982,Top Rated Outerlands Oasis,10213621,Curtis,,Outer Sunset,37.76379787218751,-122.48020189415793,Entire home/apt,189,2,40,2015-08-25,1.87,1,279
1135287,Big Rm Furnished/WiFi/Laundry,250861,Belinda,,Outer Sunset,37.7482908058782,-122.48659580246608,Private room,99,6,7,2014-08-25,0.29,8,355
4979264,Warm bedroom in Ocean Beach,16549384,Jim,,Outer Sunset,37.75999690609821,-122.50553865505347,Private room,124,1,13,2015-08-24,2.02,1,338
7345039,"SF,Golden Gate Park, and Wine-Bunk9",4581592,Erik,,Outer Sunset,37.76017267352069,-122.50578777728582,Shared room,43,3,5,2015-08-27,3.75,17,338
1446325,Beach/Park Suite in San Francisco,7764200,Danielle,,Outer Sunset,37.76319669339388,-122.50109592158125,Private room,75,5,1,2015-08-08,1,1,15
1446016,HackerHome - Sunset: bunk 2,43806,,,Outer Sunset,37.753854270191155,-122.50166906033002,Shared room,50,30,13,2015-06-13,0.53,1,365
2101365,Private Bedroom for Rent,1101088,Aerin,,Outer Sunset,37.75100210287265,-122.47680156315977,Private room,100,1,9,2015-08-24,0.51,1,212
7933807,New Apt with 2 bedrooms/2 bathrooms,33948993,Paul,,Outer Sunset,37.74758044264711,-122.49069997381515,Entire home/apt,200,2,0,,,3,317
1446043,HackerHome - Sunset: bunk 5,43806,,,Outer Sunset,37.7551393564388,-122.5004068935747,Shared room,45,30,19,2015-05-17,0.77,1,365
1944966,Live like a SF local,9097596,Karl,,Outer Sunset,37.75412334872408,-122.50145180664296,Private room,99,1,7,2015-08-14,0.51,1,365
4788133,Spacious furnished Rm on 22nd ave,5977346,Melissa,,Outer Sunset,37.75723666892491,-122.47942811050532,Private room,75,1,1,2015-08-15,1,4,36
2430258,Outer Sunset Beachfront Beauty,2670625,Catrina,,Outer Sunset,37.74648508086053,-122.50601370896356,Entire home/apt,195,2,73,2015-08-15,4.03,1,249
7259606,Single Room Near the Sand!,37952450,Maite & Roger,,Outer Sunset,37.761391305277215,-122.50623564986326,Private room,90,3,1,2015-08-08,1,3,87
2305140,Beautiful 3 BR right on Ocean Beach,11773501,Kevin,,Outer Sunset,37.758059584967555,-122.50774778285587,Entire home/apt,275,2,22,2015-08-10,1.19,1,152
7615879,SF life 2 blocks from GG Park,14344968,Raghav,,Outer Sunset,37.76251176011867,-122.49087095410667,Entire home/apt,300,2,2,2015-08-17,2,1,48
2368133,Private Room with 3/4 Bath,11187317,Joseph,,Outer Sunset,37.75231818724586,-122.4847569070092,Private room,79,1,3,2015-08-10,0.21,1,305
6005221,Bottom Bunk in a shared Ballet Room,5215966,Melissa,,Outer Sunset,37.75561790275231,-122.49465887410078,Shared room,44,1,4,2015-08-14,2.55,7,319
1645712,Panoramic Ocean View Master Bedroom,250861,Belinda,,Outer Sunset,37.74880936740743,-122.48625891434915,Private room,109,6,5,2015-08-12,0.42,8,358
2302408,Cute & Quiet 1-BR Next to GG Park,11758720,Rocky,,Outer Sunset,37.762822137345495,-122.4817187620234,Entire home/apt,130,5,17,2015-07-19,1.20,2,66
7054235,Sunset remodeled bedroom,7486078,Benjamin,,Outer Sunset,37.757446133684425,-122.5057121477682,Private room,85,2,8,2015-08-28,4.53,1,32
565622,"Sunrise Retreat in San Francisco,CA",2781254,Tatiana,,Outer Sunset,37.7507339508482,-122.49052198031991,Entire home/apt,180,12,4,2015-05-03,0.17,1,343
6955160,Comfy & Sunny In-Law Apartment,3560838,Scott,,Outer Sunset,37.74829259931066,-122.48061735889304,Entire home/apt,125,2,1,2015-07-14,0.59,1,225
2956406,Inlaw room w private bath - for 2 ,15089647,Simon,,Outer Sunset,37.75793566198658,-122.4895361379539,Private room,99,2,113,2015-08-22,7.05,2,275
7247746,Room in Great House! 2 Beds,37952450,Maite & Roger,,Outer Sunset,37.76252109393716,-122.50830060779624,Private room,100,3,3,2015-08-26,3,3,132
7641416,Great corner room in large home (2),768007,Kristina,,Outer Sunset,37.75844832417474,-122.49487281192157,Private room,90,2,0,,,4,62
4921641,Big Masterbedrm Suite w/ Own Bath,5977346,Melissa,,Outer Sunset,37.75751431268943,-122.4812678529771,Private room,95,1,0,,,4,112
5905163,Walk to Golden Gate Park & Beach!,8716218,Diana,,Outer Sunset,37.76393419354173,-122.49695182731666,Private room,100,2,15,2015-08-10,3.33,1,305
1087427,Private furnished Rm near UCSF/22nd,5977346,Melissa,,Outer Sunset,37.75655262089276,-122.47990191303808,Private room,75,6,0,,,4,312
1087433,Masterbedrm w/ own Bath near Ucsf,5977346,Melissa,,Outer Sunset,37.756047815958155,-122.48131203615593,Private room,98,7,0,,,4,290
2959642,Family Friendly Flat,15106500,Regina,,Outer Sunset,37.760281603970945,-122.48704196116063,Entire home/apt,250,2,6,2015-08-11,0.48,1,329
1218273,HackerHome - Sunset 7 blocks to sea,43806,,,Outer Sunset,37.75551224591068,-122.5023398965173,Shared room,40,30,11,2015-01-30,0.42,1,365
1218268,HackerHome - Sunset: bunk 4,43806,,,Outer Sunset,37.75551784840968,-122.50087250209954,Shared room,55,30,10,2015-07-12,0.37,1,365
1218252,HackerHome - Sunset: bunk 4,43806,,,Outer Sunset,37.753479638341865,-122.50234260520335,Shared room,55,30,10,2015-02-05,0.37,1,354
1218239,HackerHome - Sunset: bunk 1,43806,,,Outer Sunset,37.75489290433811,-122.50055910014562,Shared room,50,30,18,2015-06-15,0.67,1,265
